0,0,0,2,0,0
0,1,0,2,0,0
0,2,0,2,0,0
0,3,0,2,0,0
0,4,0,2,0,0
0,5,0,2,0,0
0,6,0,2,0,0
0,7,0,2,0,0
0,8,0,2,0,1
0,9,0,2,0,0
0,0,2,4,0,0
0,1,2,4,0,0
0,2,2,4,0,0
0,3,2,4,0,0
0,4,2,4,0,0
0,5,2,4,0,0
0,6,2,4,0,0
0,7,2,4,0.22222,0
0,8,2,4,0.22222,0
0,9,2,4,0.22222,0
0,0,4,6,0,0
0,1,4,6,0,0
0,2,4,6,0,0
0,3,4,6,0,0
0,4,4,6,0,0
0,5,4,6,0,0
0,6,4,6,0,0
0,7,4,6,0,0
0,8,4,6,0,0
0,9,4,6,0,0
0,0,6,8,0,0
0,1,6,8,0,0
0,2,6,8,0,0
0,3,6,8,0,0
0,4,6,8,0,1
0,5,6,8,0,0
0,6,6,8,0,0
0,7,6,8,0,0
0,8,6,8,0,0
0,9,6,8,0,0
0,0,8,10,0,0
0,1,8,10,0,0
0,2,8,10,0.44444,0
0,3,8,10,0.66667,0
0,4,8,10,0.66667,1
0,5,8,10,0.33333,0
0,6,8,10,0.11111,0
0,7,8,10,0.11111,0
0,8,8,10,0,5
0,9,8,10,0,0
0,0,10,12,0.11111,0
0,1,10,12,0.11111,0
0,2,10,12,0.11111,2
0,3,10,12,0.22222,0
0,4,10,12,0.22222,0
0,5,10,12,0.22222,1
0,6,10,12,0.22222,0
0,7,10,12,1.3333,0
0,8,10,12,1.3333,3
0,9,10,12,1.1111,0
0,0,12,14,1.1111,0
0,1,12,14,1,1
0,2,12,14,1,0
0,3,12,14,1,4
0,4,12,14,0.77778,0
0,5,12,14,0.33333,0
0,6,12,14,0.88889,0
0,7,12,14,1.3333,0
0,8,12,14,1.4444,0
0,9,12,14,1.1111,0
0,0,14,16,0.22222,2
0,1,14,16,0.22222,0
0,2,14,16,1.6667,0
0,3,14,16,1.4444,0
0,4,14,16,1.4444,1
0,5,14,16,0,1
0,6,14,16,0.33333,0
0,7,14,16,0.88889,0
0,8,14,16,1.2222,0
0,9,14,16,1.2222,0
0,0,16,18,1.7778,2
0,1,16,18,0.88889,0
0,2,16,18,0.66667,0
0,3,16,18,0.88889,0
0,4,16,18,1.1111,0
0,5,16,18,0.44444,0
0,6,16,18,0.22222,0
0,7,16,18,0.11111,0
0,8,16,18,0.22222,1
0,9,16,18,0.33333,0
0,0,18,20,1.1111,0
0,1,18,20,0.66667,0
0,2,18,20,0.11111,0
0,3,18,20,0.11111,4
0,4,18,20,0.11111,2
0,5,18,20,0.11111,1
0,6,18,20,0.22222,0
0,7,18,20,0.33333,0
0,8,18,20,0.33333,1
0,9,18,20,0.22222,0
0,0,20,22,0,0
0,1,20,22,0.22222,0
0,2,20,22,1.3333,0
0,3,20,22,1.7778,0
0,4,20,22,2,0
0,5,20,22,0.88889,0
0,6,20,22,0.66667,0
0,7,20,22,0.44444,0
0,8,20,22,0.44444,0
0,9,20,22,0.22222,0
0,0,22,24,0.22222,0
0,1,22,24,0.11111,0
0,2,22,24,0.11111,0
0,3,22,24,0.11111,0
0,4,22,24,0.11111,0
0,5,22,24,0,0
0,6,22,24,0.11111,0
0,7,22,24,0.11111,0
0,8,22,24,0.11111,0
0,9,22,24,0,1
1,0,0,2,0,0
1,1,0,2,0,0
1,2,0,2,0,0
1,3,0,2,0,0
1,4,0,2,0,0
1,5,0,2,0,0
1,6,0,2,0,0
1,7,0,2,0,0
1,8,0,2,0,0
1,9,0,2,0,0
1,0,2,4,0,0
1,1,2,4,0,0
1,2,2,4,0,0
1,3,2,4,0,0
1,4,2,4,0,0
1,5,2,4,0,0
1,6,2,4,0,0
1,7,2,4,0.11111,0
1,8,2,4,0.11111,0
1,9,2,4,0.11111,0
1,0,4,6,0,0
1,1,4,6,0,0
1,2,4,6,0,0
1,3,4,6,0,0
1,4,4,6,0,0
1,5,4,6,0,0
1,6,4,6,0,0
1,7,4,6,0,0
1,8,4,6,0,0
1,9,4,6,0,0
1,0,6,8,0.11111,0
1,1,6,8,0.11111,0
1,2,6,8,0.11111,0
1,3,6,8,0,4
1,4,6,8,0,0
1,5,6,8,0,0
1,6,6,8,0,1
1,7,6,8,0,0
1,8,6,8,0,0
1,9,6,8,0,0
1,0,8,10,0,0
1,1,8,10,0,1
1,2,8,10,0.55556,0
1,3,8,10,0.66667,0
1,4,8,10,0.66667,0
1,5,8,10,0.22222,0
1,6,8,10,0.11111,0
1,7,8,10,0.11111,2
1,8,8,10,0,0
1,9,8,10,0,0
1,0,10,12,0.33333,5
1,1,10,12,0.33333,0
1,2,10,12,0.44444,0
1,3,10,12,0.44444,5
1,4,10,12,0.44444,0
1,5,10,12,0.44444,0
1,6,10,12,0.88889,1
1,7,10,12,1.4444,5
1,8,10,12,1.3333,0
1,9,10,12,0.55556,2
1,0,12,14,1.3333,0
1,1,12,14,1,0
1,2,12,14,1.6667,0
1,3,12,14,1.6667,5
1,4,12,14,1.5556,0
1,5,12,14,0.55556,0
1,6,12,14,1.7778,0
1,7,12,14,2,3
1,8,12,14,2,5
1,9,12,14,0.77778,3
1,0,14,16,0.55556,4
1,1,14,16,0.44444,0
1,2,14,16,1.3333,0
1,3,14,16,1.3333,6
1,4,14,16,1.4444,0
1,5,14,16,0.66667,0
1,6,14,16,1,0
1,7,14,16,1.5556,0
1,8,14,16,1.6667,1
1,9,14,16,1.3333,1
1,0,16,18,2.1111,1
1,1,16,18,1.5556,0
1,2,16,18,1.6667,1
1,3,16,18,1.4444,0
1,4,16,18,1.4444,0
1,5,16,18,0.77778,1
1,6,16,18,0.55556,0
1,7,16,18,0.55556,1
1,8,16,18,0.55556,0
1,9,16,18,0.33333,0
1,0,18,20,0.88889,0
1,1,18,20,0.77778,0
1,2,18,20,0.44444,2
1,3,18,20,0.55556,2
1,4,18,20,0.77778,0
1,5,18,20,0.77778,2
1,6,18,20,1.4444,0
1,7,18,20,1,2
1,8,18,20,0.88889,0
1,9,18,20,0.11111,0
1,0,20,22,1,1
1,1,20,22,1,0
1,2,20,22,1.4444,0
1,3,20,22,1.2222,1
1,4,20,22,1.4444,0
1,5,20,22,1.4444,0
1,6,20,22,1.3333,0
1,7,20,22,1,1
1,8,20,22,0.33333,0
1,9,20,22,0.11111,0
1,0,22,24,0.22222,0
1,1,22,24,0.11111,0
1,2,22,24,0.11111,0
1,3,22,24,0.11111,0
1,4,22,24,0.22222,0
1,5,22,24,0.22222,0
1,6,22,24,0.44444,0
1,7,22,24,0.33333,0
1,8,22,24,0.22222,0
1,9,22,24,0,0
2,0,0,2,0,0
2,1,0,2,0,0
2,2,0,2,0,0
2,3,0,2,0,0
2,4,0,2,0,0
2,5,0,2,0,0
2,6,0,2,0,0
2,7,0,2,0,0
2,8,0,2,0,0
2,9,0,2,0,0
2,0,2,4,0,0
2,1,2,4,0,0
2,2,2,4,0,0
2,3,2,4,0.22222,0
2,4,2,4,0.22222,0
2,5,2,4,0.22222,0
2,6,2,4,0,0
2,7,2,4,0,0
2,8,2,4,0,0
2,9,2,4,0,0
2,0,4,6,0,0
2,1,4,6,0,1
2,2,4,6,0,0
2,3,4,6,0,0
2,4,4,6,0,0
2,5,4,6,0,0
2,6,4,6,0,0
2,7,4,6,0,0
2,8,4,6,0,0
2,9,4,6,0,0
2,0,6,8,0.11111,0
2,1,6,8,0.11111,0
2,2,6,8,0.11111,0
2,3,6,8,0,1
2,4,6,8,0,0
2,5,6,8,0,0
2,6,6,8,0,0
2,7,6,8,0,0
2,8,6,8,0,0
2,9,6,8,0,0
2,0,8,10,0,0
2,1,8,10,0.22222,2
2,2,8,10,0.77778,0
2,3,8,10,1.3333,1
2,4,8,10,1.8889,2
2,5,8,10,1.7778,0
2,6,8,10,1.3333,1
2,7,8,10,0.55556,5
2,8,8,10,0.11111,0
2,9,8,10,0,0
2,0,10,12,0.33333,0
2,1,10,12,0.66667,2
2,2,10,12,0.77778,0
2,3,10,12,1.4444,6
2,4,10,12,2.7778,2
2,5,10,12,3.1111,0
2,6,10,12,3,1
2,7,10,12,1.3333,8
2,8,10,12,0.88889,0
2,9,10,12,0,0
2,0,12,14,1.3333,1
2,1,12,14,1.5556,2
2,2,12,14,2.2222,0
2,3,12,14,3.3333,0
2,4,12,14,5,3
2,5,12,14,5.1111,1
2,6,12,14,5.2222,2
2,7,12,14,3,3
2,8,12,14,1.8889,1
2,9,12,14,0.66667,0
2,0,14,16,0.55556,0
2,1,14,16,0.55556,7
2,2,14,16,1.1111,1
2,3,14,16,2.3333,1
2,4,14,16,3.3333,4
2,5,14,16,4.7778,0
2,6,14,16,4.6667,1
2,7,14,16,4.4444,3
2,8,14,16,2.6667,0
2,9,14,16,1.5556,0
2,0,16,18,2,1
2,1,16,18,2,0
2,2,16,18,2.5556,2
2,3,16,18,3.2222,1
2,4,16,18,6.1111,1
2,5,16,18,6.4444,4
2,6,16,18,5.2222,1
2,7,16,18,2.1111,6
2,8,16,18,0.88889,0
2,9,16,18,0.44444,0
2,0,18,20,0.66667,2
2,1,18,20,1.1111,5
2,2,18,20,1.1111,0
2,3,18,20,2.5556,0
2,4,18,20,8.3333,1
2,5,18,20,9.5556,1
2,6,18,20,9.1111,6
2,7,18,20,2.6667,0
2,8,18,20,1.2222,0
2,9,18,20,0,0
2,0,20,22,1,0
2,1,20,22,2.2222,0
2,2,20,22,2.3333,0
2,3,20,22,2.4444,0
2,4,20,22,5.2222,0
2,5,20,22,6.1111,1
2,6,20,22,5.6667,1
2,7,20,22,1.5556,1
2,8,20,22,0.33333,0
2,9,20,22,0.11111,0
2,0,22,24,0.22222,0
2,1,22,24,0.66667,0
2,2,22,24,0.66667,0
2,3,22,24,1.3333,0
2,4,22,24,3.5556,0
2,5,22,24,3.7778,0
2,6,22,24,3.3333,0
2,7,22,24,0.55556,0
2,8,22,24,0.22222,0
2,9,22,24,0,0
3,0,0,2,0,0
3,1,0,2,0,0
3,2,0,2,0,0
3,3,0,2,0,0
3,4,0,2,0,2
3,5,0,2,0,0
3,6,0,2,0,0
3,7,0,2,0,0
3,8,0,2,0,0
3,9,0,2,0,0
3,0,2,4,0,0
3,1,2,4,0,0
3,2,2,4,0,0
3,3,2,4,0.33333,0
3,4,2,4,0.77778,0
3,5,2,4,0.77778,0
3,6,2,4,0.44444,0
3,7,2,4,0,0
3,8,2,4,0,0
3,9,2,4,0,0
3,0,4,6,0,0
3,1,4,6,0,0
3,2,4,6,0,0
3,3,4,6,0,0
3,4,4,6,0,0
3,5,4,6,0,0
3,6,4,6,0,0
3,7,4,6,0,0
3,8,4,6,0,0
3,9,4,6,0,0
3,0,6,8,0.33333,0
3,1,6,8,0.33333,0
3,2,6,8,0.22222,2
3,3,6,8,0.22222,0
3,4,6,8,0.11111,5
3,5,6,8,0.11111,7
3,6,6,8,0,3
3,7,6,8,0,1
3,8,6,8,0,0
3,9,6,8,0,0
3,0,8,10,1.4444,0
3,1,8,10,1.2222,0
3,2,8,10,1.1111,3
3,3,8,10,2.1111,0
3,4,8,10,4.5556,7
3,5,8,10,5.1111,15
3,6,8,10,4.4444,3
3,7,8,10,1.5556,1
3,8,8,10,0.44444,0
3,9,8,10,0,0
3,0,10,12,0.77778,0
3,1,10,12,1.5556,0
3,2,10,12,2.6667,7
3,3,10,12,6.2222,0
3,4,10,12,12.333,10
3,5,10,12,13.556,22
3,6,10,12,11.222,10
3,7,10,12,4.2222,0
3,8,10,12,2.2222,2
3,9,10,12,1.2222,0
3,0,12,14,0.44444,0
3,1,12,14,2.2222,1
3,2,12,14,3.7778,1
3,3,12,14,8.2222,1
3,4,12,14,18.222,11
3,5,12,14,21.333,9
3,6,12,14,19,17
3,7,12,14,7.6667,7
